id_programa,id_bips,periodo,nombre,ministerio,servicio,tipo_oferta,ano_inicio,ano_termino,descripcion,proposito,poblacion_objetivo,criterios_focalizacion,criterios_priorizacion,ejecutores,complementariedades,gasto_por_beneficiario,hallazgo_focalizacion,hallazgo_eficiencia,hallazgo_eficacia,url_ficha,url_informe,_error
179928,156183,2025,Deportistas por un Sueño,Ministerio de Desarrollo Social y Familia,Subsecretaría de Evaluación Social,Programa Social,2024,2025,"Un programa social de derivación, gestión y seguimiento de consecución de beneficios sociales y atenciones sociosanitarias, el cual tienen por propósito influir positivamente o disminuir la vulnerabilidad social y pobreza multidimensional de los NNA con diagnósticos complejos y terminales de las cuatro regiones a intervenir; REGIÓN Metropolitana, región de Valparaíso, Región del Maule, Región del Biobío, a fin de, contribuir de manera integral a mejorar las condiciones de vida.","Niños, niñas y adolescentes, diagnosticados con enfermedades complejas y terminales, obtengan atenciones sociosanitario y beneficios sociales.","Niños, niñas, adolescentes y jóvenes entre 0 y 29 años caracterizados como NANEAS - 3 (niños y adolescentes con necesidades especiales de atención en salud). Con registro social de hogares hasta el 60% más vulnerable de la población","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","Deportistas por un sueño - Organismo privado sin fines de lucro (Fundación, organización social, comunitaria, territorial, deportiva, corporación cultural, educacional, federación, otro)",Sistema Integrado de Subsidio Habitacional - DS1 - Subsecretaría de Vivienda y Urbanismo,"No es posible evaluar el gasto por beneficiario, debido a que el programa no reporta la información requerida en 2025.",Sin hallazgos en la dimensión de Focalización.,"Ejecución presupuestaria: El programa presenta una sobre ejecución presupuestaria (superior al 110%) respecto de su presupuesto inicial en 2025. El programa presenta una sobre ejecución presupuestaria (superior al 110%) respecto de su presupuesto final en 2025. Gasto por beneficiario: No es posible evaluar el gasto por beneficiario, debido a que el programa no reporta la información requerida en 2025. Gasto Administrativo: El gasto administrativo se encuentra correctamente estimado, considerando exclusivamente servicios de apoyo al programa. Sin embargo, es superior al 20% respecto al presupuesto total ejecutado.","Indicador de propósito 1: El indicador de propósito del programa no se encuentra correctamente formulado. Falta incorporar la temporalidad en el numerador del indicador y, además, se debe ajustar su nombre, ya que este refiere a acceso en general, pero en el numerador se considera el acceso en al menos 2 ocasiones, por lo que no son coherentes.",https://bips.ministeriodesarrollosocial.gob.cl/programa/179928,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=x28aCT4YG5YGXc5drcQsYQ%3D%3D,
184231,156568,2025,Programa de Apoyo a la Identidad de Género,Ministerio de Salud,Subsecretaría de Redes Asistenciales,Programa Social,2022,Permanente,"El programa tiene por objetivo que niños, niñas y adolescentes (NNA), de 3 a 17 años de edad, cuya identidad de género no coincide con su sexo asignado al nacer (GNC), reduzcan su exposición a factores de riesgo que alteran su desarrollo integral, a través de Atención género-afirmativa; Orientación Familiar; e Inclusión del NNA en el entorno educacional.","Niños, niñas y adolescentes (NNA) de 3 a 17 años de edad, cuya identidad de género no coincide con su sexo asignado al nacer (GNC), reducen su exposición a factores de riesgo que alteran su desarrollo integral.","Niños,  niñas  y  adolescentes,  de  3  a  17  años  de  edad,  cuya  identidad  de  género  no  coincide  con  su  sexo y nombre registral. El programa dispone de cupos de atención según presupuesto fondos disponibles. Se atiende a los NNA trans y/o IGNC según orden de solicitud de atención hasta agotar los cupos disponibles, los que podrán ser demandados por los cuidadores, los mismos niños(as) o bien ser referidos desde servicios de salud, educación y red de protección universal y especializada para la Niñez y Adolescencia.","La población objetivo del programa no presenta criterios de focalización que permitan definir la población a atender en el mediano plazo. El programa incurre en un error conceptual al definir su población objetivo basándose en la ""existencia de cupos"". Los cupos definen la capacidad operativa anual (población beneficiaria), mientras que la población objetivo debe ser un subconjunto que el programa estima atender en un horizonte de mediano plazo (5 años).","La población beneficiada del programa en 2025 no presenta criterios de priorización claros y objetivos para su selección. La descripción de la población beneficiada es prácticamente idéntica a la de la población potencial. El programa no especifica de manera clara y objetiva el mecanismo de selección; por ejemplo, no detalla si el acceso es estrictamente por orden de llegada, derivación protocolizada o voluntariedad, ni cómo se resuelven las solicitudes ante el límite de cupos.",37 Establecimientos Hospitalarios - Otro,El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024).","Criterios de focalización: La población objetivo del programa no presenta criterios de focalización que permitan definir la población a atender en el mediano plazo. El programa incurre en un error conceptual al definir su población objetivo basándose en la ""existencia de cupos"". Los cupos definen la capacidad operativa anual (población beneficiaria), mientras que la población objetivo debe ser un subconjunto que el programa estima atender en un horizonte de mediano plazo (5 años). Criterios de priorización: La población beneficiada del programa en 2025 no presenta criterios de priorización claros y objetivos para su selección. La descripción de la población beneficiada es prácticamente idéntica a la de la población potencial. El programa no especifica de manera clara y objetiva el mecanismo de selección; por ejemplo, no detalla si el acceso es estrictamente por orden de llegada, derivaci",Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/184231,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=BaY92fTDHG%2Fc2MjVTYhvXA%3D%3D,
182428,167571,2025,Fondo para la Reactivación Educativa (Plan de Reactivación Educativa),Ministerio de Educación,Dirección de Educación Pública,Programa Social,2023,Permanente,"El Fondo para la Reactivación Educativa es una iniciativa del Ministerio de Educación que busca reducir la inasistencia escolar y favorecer la revinculación de niños, niñas y jóvenes en el sistema educativo. A través de la transferencia de recursos a sostenedores municipales, corporaciones municipales y Servicios Locales de Educación Pública, el programa financia la contratación de personal especializado y la implementación de estrategias orientadas a mejorar la asistencia, revinculación y permanencia escolar.","Los establecimientos educacionales públicos reciben recursos oportunamente para enfrentar los desafíos de inasistencia escolar y desvinculación estudiantil, agravados por la pandemia de COVID-19.","Establecimientos educacionales públicos administrados por sostenedores municipales, corporaciones municipales y Servicios Locales de Educación Pública, que enfrentan desafíos de inasistencia escolar y desvinculación estudiantil. Estos establecimientos pueden ser beneficiarios del Fondo para la Reactivación Educativa a través de sus sostenedores.","El programa se declara universal (población potencial = población objetivo), lo cual resulta pertinente. En consecuencia, no corresponde evaluar los criterios de focalización de la población objetivo.","La población beneficiada del programa en 2025 no presenta criterios de priorización claros y objetivos para su selección. Se menciona que los establecimientos pueden ser beneficiarios siempre que cumplan con los criterios y procesos normativos y administrativos establecidos por el programa y Contraloría, sin embargo no se señalan cuáles son estos criterios ni cómo operan.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024). La evaluación de la variación del gasto por beneficiario se realiza comparando el valor de 2025 con el promedio de los años 2023 y 2024; sin embargo, dado que el programa reportó su ejecución por primera vez en 2024, no se cuenta con información del año 2023. Por lo tanto, no es posible construir el promedio de referencia ni evaluar este aspecto con la metodología establecida.","Criterios de priorización: La población beneficiada del programa en 2025 no presenta criterios de priorización claros y objetivos para su selección. Se menciona que los establecimientos pueden ser beneficiarios siempre que cumplan con los criterios y procesos normativos y administrativos establecidos por el programa y Contraloría, sin embargo no se señalan cuáles son estos criterios ni cómo operan.",Sin hallazgos en la dimensión de Eficiencia.,"Indicador de propósito 1: El indicador de propósito no es pertinente, debido a que no permite medir directamente el logro del propósito del programa. Monitorear el ""número de primeras cuotas de reactivación transferidas oportunamente"" no es suficiente para evaluar si hubo mejoras en la inasistencia escolar y desvinculación estudiantil, que corresponde al propósito del programa.",https://bips.ministeriodesarrollosocial.gob.cl/programa/182428,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=VrW1Ur62wvoG3dZs%2BGdSWQ%3D%3D,
184929,172828,2025,Programa de Bienestar Socioemocional y Educación Integral,Ministerio de Educación,Subsecretaría de Educación,Programa Social,2025,Permanente,"El programa busca resolver el problema del  bajo desarrollo del aprendizaje socioemocional de los estudiantes que pertenecen a Establecimientos Educacionales que reciben subvención del Estado, mediante talleres de aprendizaje socioemocional para estudiantes, implementos para estos talleres de aprendizaje socioemocional, y asesoramiento a Establecimientos Educacionales para el aprendizaje socioemocional.",Establecimientos Educacionales que reciben subvención del Estado mejoran el desarrollo del aprendizaje socioemocional de sus estudiantes.,"Establecimientos Educacionales (EE) que reciben subvención del Estado de dependencia administrativa “Servicios Locales de Educación”. Se excluye a los EE que exclusivamente posean niveles de enseñanza de Educación Parvularia dado que son atendidos por la Subsecretaría de Educación Parvularia, a Escuelas Hospitalarias y Escuelas en situación de encierro debido a que no cuentan con la infraestructura de un EE contando solo con aulas de clases, junto a esto, en su estructura de planificación de la Jornada Escolar no cuentan con horarios de libre disposición donde se puedan realizar los talleres.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.",Universidad Arturo Prat - Universidad o Centro de Formación público,Convivencia Escolar - Subsecretaría de Educación,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024).",Sin hallazgos en la dimensión de Focalización.,Ejecución presupuestaria: El programa presenta una subejecución presupuestaria (inferior al 85%) respecto de su presupuesto inicial en 2025.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/184929,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=8WebLaZnJQ9qc2gO9inNhw%3D%3D,
184358,172829,2025,Subvención Gratuidad,Ministerio de Educación,Subsecretaría de Educación,Programa Social,2015,Permanente,"El programa busca resolver el problema de las niñas y niños mayores de 4 años, jóvenes y adultos que no logran acceder a la educación escolar obligatoria en establecimientos educacionales con financiamiento del Estado, mediante la entrega de recursos financieros para la entrega del Servicio Educativo en establecimientos educacionales autorizados a percibir la Subvención de Gratuidad.","Niñas y niños mayores de 4 años, jóvenes y adultos acceden gratuitamente a la educación escolar obligatoria en establecimientos educacionales con financiamiento del Estado.","Niñas y niños mayores de 4 años, jóvenes y adultos con educación media incompleta, sin considerar a los estudiantes matriculados en establecimientos Particulares Pagados.","El programa se declara universal (población potencial = población objetivo), lo cual resulta pertinente. En consecuencia, no corresponde evaluar los criterios de focalización de la población objetivo.",Dado que el programa es universal no aplica evaluar los criterios de priorización de la población beneficiada en 2025.,"El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",Subvención Escolar Preferencial (SEP) - Subsecretaría de Educación,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024).",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,"Indicador de propósito 1: No es posible evaluar la variación del indicador de propósito, debido a que no se reportan los valores en 2025. El programa presenta persistencia en el no reporte del indicador de propósito en 2025, debido a que no ha sido informado por tres años consecutivos.",https://bips.ministeriodesarrollosocial.gob.cl/programa/184358,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=60xadZUNOrp1iURL90CA%2Bg%3D%3D,
181819,172830,2025,Subvención Carrera Docente,Ministerio de Educación,Subsecretaría de Educación,Programa Social,2017,Permanente,"El programa busca resolver el problema de los Docentes de establecimientos que reciben subvención del estado, quienes no cuentan con incentivos para mejorar su desarrollo profesional. Esto, a través de la entrega de una asignación o bono por reconocimiento profesional, una asignación por tramo profesional docente, y una asignación en establecimientos con alta concertación de alumnos prioritarios.",Incentivar el Desarrollo Profesional de docentes de establecimientos que reciben subvención de estado.,Docentes que se desempeñan en establecimientos escolares con financiamiento público.,"El programa se declara universal (población potencial = población objetivo), lo cual resulta pertinente. En consecuencia, no corresponde evaluar los criterios de focalización de la población objetivo.",Dado que el programa es universal no aplica evaluar los criterios de priorización de la población beneficiada en 2025.,"El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024).",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/181819,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=MIizcMefoFAJOyQDkJzm%2Fw%3D%3D,
186170,179028,2025,Crédito,Ministerio de Agricultura,Instituto de Desarrollo Agropecuario,Programa Social,1962,Permanente,"Esta iniciativa pone a disposición recursos financieros a pequeños agricultores usuarios de INDAP para el financiamiento de capital de trabajo e inversiones. Para ello, se otorgan créditos de corto y largo plazo.",Pequeños productores agrícolas aumentan su disponibilidad de recursos financieros.,"Pequeños agricultores que pertenecen a la población potencial, que cumplen con los criterios para ser acreditados, que demuestre ser económica y financieramente viables, que necesitan financiamiento para cubrir sus gastos de operación y/o de inversión, y que su solicitud de crédito cumpla los criterios para acceder a financiamiento. El proceso de crédito se inicia con la presentación de la solicitud de crédito por parte del usuario en la respectiva Agencia de Área de INDAP, adjuntando los documentos que INDAP establezca, la cual es evaluada por el ejecutivo asignado y luego presentada para estudio del Comité de Financiamiento de Área, Comité de Financiamiento Regional y/o Comité de Financiamiento Nacional, según corresponda.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección. Si bien en la descripción de la población beneficiada no se especifican los criterios de priorización, estos fueron aprobados recientemente en el proceso Ex Ante 2026. Los criterios de priorización establecidos consideran el orden de presentación hasta agotar los recursos, posterior a realizar un ejercicio de pre-aprobación donde se ajusta según género, tramo etario, iniciación de actividades en SII y nivel de deuda con Indap.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",Crédito de Enlace Ley 18.450 (Fondo Rotatorio - Ley 18.450) - Instituto de Desarrollo Agropecuario,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024).",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/186170,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=lAODF0D%2BLfQrjHnIvwgLpw%3D%3D,
186168,179069,2025,Programa de Fomento y Desarrollo Productivo de la Pesca Artesanal,"Ministerio de Economía, Fomento y Turismo",Instituto Nacional Desarrollo Sustentable Pesca Artesanal y Acuicultura,Programa Social,2024,Permanente,"La Ley Nº 21.069, publicada el 15 de febrero del 2018, crea el Instituto Nacional de Desarrollo Sustentable de la Pesca Artesanal y de la Acuicultura de Pequeña Escala, INDESPA. Su misión institucional queda definida como: Promover el desarrollo sustentable de la pesca artesanal y la acuicultura de pequeña escala, beneficiando a sus hombres y mujeres, organizaciones, caletas y territorios, mediante la ejecución de programas de fomento productivo y acciones de coordinación y colaboración interinstitucional, con enfoque sostenible, inclusivo y de equidad de género. En este contexto el presente programa busca aumentar la capacidad productiva y/o comercial de los pescadores artesanales y/o sus organizaciones productivas poniendo a disposición un fondo concursable que provea de equipamiento, infraestructura, capacitación y/o asistencia técnica, pertinente y necesaria para llevar a cabo sus proyectos productivos.","Pescadores/as Artesanales, y/o sus Organizaciones que participan del programa, aumentan sus capacidades productivas y/o comerciales a través de la implementación de proyectos de inversión productiva, capacitación y asistencia técnica pertinente.","La pesca artesanal es muy heterogénea en su composición, en múltiples factores. Por ejemplo, se reconocen legalmente 4 categorías de pescadores artesanales (armador, buzo, tripulante y recolector de orilla), los que pueden estar inscritos para operar sobre una diversidad de recursos pesqueros (SUBPESCA informa de 13 pesquerías de peces en plena explotación y 15 bentónicas con acceso cerrado), las que pueden ser explotadas con embarcaciones de diferentes tamaños","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.",FOSIS - Servicio o Institución Pública,Yo Emprendo Semilla - Fondo de Solidaridad e Inversión Social,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024). Este es el primer monitoreo del programa aperturado y focalizado en pesca artesanal, previamente se monitoreaba el programa de fomento y desarrollo productivo en conjunto (pesca artesanal y acuicultura de pequeña escala), por lo tanto, los datos no son comparables con períodos anteriores.",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/186168,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=Oj0WtlkV6Zn0Aj%2BF12urxw%3D%3D,
180248,179088,2025,Actividades de Fomento y Desarrollo Cultural,"Ministerio de las Culturas, las Artes y el Patrimonio",Subsecretaría de las Culturas y las Artes,Programa Social,2004,Permanente,"El programa busca resolver la baja visibilización de agentes culturales en circuitos nacionales e internacionales, a través del componente de (C1) Actividades de Desarrollo y Fomento Artístico Cultural para la visibilización de Agentes Culturales. Para ello, implementa acciones orientadas al desarrollo y fomento artístico cultural para la visibilización de agentes culturales a través del fortalecimiento de las últimas etapas del ciclo cultural: difusión, distribución, comercialización y exhibición de bienes y servicios artístico-culturales, generando estrategias para: (a) potenciar la oferta y la demanda de bienes y servicios artísticos y culturales en el país y en el extranjero, robusteciendo también sus derechos como trabajadores; (b) aumentar la oferta artística y cultural, y su difusión, presencial y digital; (c) fortalecer la articulación del ámbito artístico cultural en el extranjero, que incluye el ámbito de relaciones exteriores y posicionamiento de agentes culturales fuera del país; (d) potenciar un desarrollo artístico cultural equitativo de los territorios; y (e) entregar premios nacionales, conforme a lo dispuesto en las leyes N°21.045 y N°19.169 y en la glosa de la ley de presupuestos, resolución n°13 del año 2024 de la Subsecretaría de las Culturas y las Artes y sus modificaciones.",Agentes culturales aumentan su visibilización en circuitos nacionales e internacionales.,"Agentes culturales registrados en el Registro Nacional de Agentes Culturales, Artísticos y Patrimoniales del Ministerio de las Culturas, las Artes y el Patrimonio, que declaran realizar mayormente su actividad artístico cultural en las últimas etapas del ciclo cultural.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",Fondo Nacional de Desarrollo Cultural y las Artes - Subsecretaría de las Culturas y las Artes,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024).",Sin hallazgos en la dimensión de Focalización.,Ejecución presupuestaria: El programa presenta una subejecución presupuestaria (inferior al 85%) respecto de su presupuesto inicial en 2025. El programa presenta una subejecución presupuestaria (inferior al 90%) respecto de su presupuesto final en 2025.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/180248,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=q2XThl0urrs%2B7n38yhVa3w%3D%3D,
182172,87164,2025,ACTIVA - Desarrolla Inversión,"Ministerio de Economía, Fomento y Turismo",Corporación de Fomento de la Producción,Programa Social,2014,Permanente,"La iniciativa busca apoyar la materialización de inversiones productivas y de servicios para favorecer la reactivación económica y el emprendimiento, mediante el cofinanciamiento de activos fijos, habilitación de infraestructura productiva y/o capital de trabajo. Se utiliza además para atender emergencias de distinta índole que pudiesen aquejar al país.",Empresas de menor tamaño recuperan y/o mejoran sus activos productivos mediante el cofinanciamiento de proyectos de inversión productiva.,"No es posible identificar la población potencial de empresas para esta iniciativa, ya que ésta se ejecuta de manera contingente, en función de las necesidades y requerimientos nacionales o regionales, gatillados por alguna emergencia/desastre natural o por la solicitud territorial en el caso de territorios deprimidos.","Por las características del diseño del programa, no aplica evaluar los criterios de focalización de la población objetivo.",Por las características el diseño del programa no aplica evaluar los criterios de priorización de la población beneficiada en 2025.,Agentes Operadores Intermediarios - Organismo privado con fines de lucro (Bancos/OCAS/OTEC/PSAT/EP/otros),Programa Acelera - Corporación de Fomento de la Producción,"El programa presenta un gasto por beneficiario dentro del rango esperado (menor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/182172,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=OWDkdFotrl%2FTJzlH6hWOIA%3D%3D,
186013,87165,2025,Agencia de Sustentabilidad y Cambio Climático,"Ministerio de Economía, Fomento y Turismo",Corporación de Fomento de la Producción,Programa Social,1999,Permanente,"La Agencia de Sustentabilidad y Cambio Climático (ASCC) es un Comité CORFO cuya misión es fomentar la producción sustentable y la mitigación y adaptación al cambio climático en las empresas, con énfasis en PYME y territorios, a través del diálogo y colaboración público privada. La ASCC aspira a ser referente en cooperación público privada para el desarrollo de una economía sustentable, resiliente y baja en carbono, y en el cumplimiento de los compromisos internacionales asumidos por Chile en ello. Sus principales mandatos son : - Coordinación entre Estado y empresas y emisión de certificaciones en Acuerdos de Producción Limpia. Art. 10° ley 20.416. - Impulsar, desarrollar y ejecutar la Política de Fomento a la Producción Limpia (PL), desarrollando incentivos para el uso de PL a través de Tecnologías, en un marco de diálogo y participación público-privado. Res. 303/07 y 242/17 CORFO. - Fomentar asumir desafíos cambio climático y desarrollo sostenible en sector privado a través de acuerdos público-privados. PANCC 2017. - Gestionar, priorizar, refinar, monitorear y evaluar solicitudes de asistencia técnica enviadas a CTCN, en calidad de Entidad Nacional Designada. Decisión 25 CP 19.",Empresas atendidas reducen sus emisiones de gases de efecto invernadero.,"La población objetivo corresponde a pequeñas, medianas y grandes empresas de los siguientes sectores productivos, según denominación del Servicio de Impuestos Internos (SII): Agricultura, ganadería silvicultura, pesca, industria manufacturera, construcción, transporte y almacenamiento. Sin perjuicio de lo anterior, existe arrastre en el pipeline de APL, y por motivos estratégicos o financieros, nuestro consejo directivo ha aceptado realizar acuerdos con otros sectores, como el APL Campus Sustentable. Asimismo, en el marco de los programas regionales postulados por la Agencia, puede ser posible que el gobierno regional priorice empresas de otros tamaños y rubros, asegurando el financiamiento de estos APL.","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"El programa presenta un gasto por beneficiario dentro del rango esperado (menor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024).",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/186013,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=9y6ZN9lHCHIukOuTojAjjg%3D%3D,
185285,87166,2025,Programa de Apoyo a Iniciativas de Impacto Estratégico (IFI Estratégico),"Ministerio de Economía, Fomento y Turismo",Corporación de Fomento de la Producción,Programa Social,2015,Permanente,"El objetivo del programa es la materialización de proyectos de inversión para el desarrollo de actividades productivas en comunas que hayan visto alteradas sus variables económicas por shock exógenos (desastres naturales, crisis ambiental o económica), mediante el cierre de brechas que inhiben inversiones.","Materialización de proyectos de inversión para el desarrollo de actividades productivas en comunas que hayan visto alteradas sus variables económicas por shock exógenos, mediante el cierre de brechas que inhiben inversiones",Comunas que están afectas a sufrir shock exógenos que motiven la materialización de proyectos de inversión.,"El programa se declara universal (población potencial = población objetivo), lo cual resulta pertinente. En consecuencia, no corresponde evaluar los criterios de focalización de la población objetivo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.",Agentes Operadores Intermediarios - Organismo privado con fines de lucro (Bancos/OCAS/OTEC/PSAT/EP/otros),ACTIVA - Desarrolla Inversión - Corporación de Fomento de la Producción,"No es posible evaluar el gasto por beneficiario, debido a que no se cuenta con información histórica (2023 y/o 2024).",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/185285,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=Oz%2BNe6SvidNA54kXgX2zQg%3D%3D,
186349,87168,2025,Ciencia e Innovación para el 2030,"Ministerio de Ciencia, Tecnología, Conocimiento e Innovación",Agencia Nacional de Investigación y Desarrollo,Programa Social,2018,Permanente,"El programa busca fortalecer la investigación, desarrollo e innovación en las unidades académicas de Artes, Humanidades, Ciencias Sociales y Ciencias Básicas de universidades chilenas, para que la generación de conocimientos y el desarrollo científico tecnológico sean aplicables y transferibles, a través de tres etapas: diseño de un Plan Estratégico, la implementación del Plan y, por último, su consolidación. Se entrega financiamiento para proyectos individuales o consorciados que involucren esta transformación institucional.","Las unidades académicas de A, H, Cs.S. y Cs.B. implementan proceso de transformación institucional de los programas estudios para aumentar generación de conocimiento y desarrollo inter y transdisciplinario vinculado con su entorno.","Universidades chilenas acreditadas por un mínimo de cuatro años que cuenten conm programas de pre y post grado en áreas de las artes, humanidades, ciencias sociales y ciencias básicas","La población objetivo del programa corresponde a un subconjunto de la población potencial, y los criterios de focalización permiten definir la población a atender en el mediano plazo.","La población beneficiada del programa en 2025 corresponde a un subconjunto de la población objetivo, y los criterios de priorización son claros y objetivos para su selección.","El programa es implementado directamente por la entidad responsable, sin la ejecución de terceros.",El programa no reporta complementariedades con otros programas de la oferta pública vigente al 2025.,"El programa presenta un gasto por beneficiario fuera del rango esperado (variación mayor al 20%) durante 2025, en relación con el promedio de los dos años anteriores (2023 y 2024). No obstante, la justificación proporcionada por el Servicio se considera pertinente. El gasto por beneficiario aumentó un 10,43% respecto de 2024 y un 36,17% frente al promedio de los dos últimos períodos. Este incremento se explica por la ejecución de proyectos en Etapa 2, que contempla dos fases financiadas por hasta M$2.000.000 y M$1.000.000, cada una de 3 años. En 2024 se financiaron 6 proyectos en fase 2 y 2 finalizando fase 1 del instrumento Ciencia 2030. Para 2025 se continuó con el financiamiento de 8 proyectos de Ciencia 2030 (todos en fase 2) y se incorporaron 12 nuevos proyectos en fase 1, 11 de Conocimiento 2030 y 1 de Ciencia 2030. Para 2026 se proyecta un aumento del 0,36% en comparación con el promedio de los 2 últimos años, debido a la mantención de cuotas en Ciencia 2030 y a la reducción cercana al 19% en Conocimiento 2030. Asimismo, 17 instituciones ejecutaron 20 proyectos, ampliando la base de beneficiarios y contribuyendo a un mayor nivel de gasto. La variación del gasto responde al ciclo de ejecución de los proyectos y no a cambios estructurales.",Sin hallazgos en la dimensión de Focalización.,Sin hallazgos en la dimensión de Eficiencia.,Sin hallazgos en la dimensión de Eficacia.,https://bips.ministeriodesarrollosocial.gob.cl/programa/186349,https://evaluacionymonitoreosesdipres.gob.cl/Reportes/EvaluacionMonitoreo2026?_id=KpGGLZ%2BJdtwDm7HvYSZNyA%3D%3D,
